,DATE,STAR,REVIEW
342,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,유플러스를 오래 써온 입장으로 항상 좋은 방향을 지향하는 유플러스의 노력은 한결 같음을 느낍니다. 새롭게 변화하는 유플러스의 노력이 빛을 발하는 때가 빨리 왔으면 하는 바램입니다! 언제나 응원하겠습니다 :)
343,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,"U+ 맴버스 새로운 홈화면 변경된다고 해서 축하인사하러 왔습니다. 10년의 장기고객으로써 좀더 기존고객들에게 다양하고 질좋은 혜택이 주어졌으면 합니다. 유치원생들도 핸드폰을 사용하는 요즘 5천만 이동통신 고객시대에 신규고객유치보다 기존고객 장기 유지서비스가 더 중요하다고 생각합니다. 장기적인 고객이 많이 생길려면 그만큼의 더 나은 서비스와 통신혜택이 돌아와야한다고 생각하고요. 물론 지금까지 U+는 믿음을 저버린적 없었지만, 이번 홈화면 개편도 그런 방향성에 있어서 또하나의 새로운 시작점, 발걸음이 될것이라 생각하고 응원하겠습니다."
344,2020년 7월 16일,별표 5개 만점에 5개를 받았습니다.,"Lg통신사 오랜 고객입니다. 중간에 최신폰에 바꾼적 한번 있지만 5년 넘게 유지하는중입니다. 유플러스맴버십 잘쓰고 있고 혜택도 잘받고 있는데요, 5명의 가족중 유플 써서 혜택 받는 사람은 저 혼자이다 보니 버려지는 포인트도 아깝네요..ㅜㅜ 늘 아쉬운 부분이지만 장기고객에 좀더 나은 혜택과 맴버십포인트 활용방안에 대해 고객이 더 화 와닿게 바뀌기 바랍니다.^^"
345,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,5년넘게 유플러스만 사용하고있는 유저입니다! 깔끔하고 편리하게 구성해놓아서 너무 편하게 이용 잘하고있었어요! 이번에 새로 개편되서 더 보기편하고 아기자기하게 바뀌는것같아서 기대되요! 가끔 아쉬운게 할인받는곳을 탭에들어가서 확인하지않아도 볼수있었으면했는데 이번 개편에서 할인처를 보기 편하게 개편된다고해서 더더 기대중입니다 언제나 다양한 이벤트로 유플러스 사용에 너무 만족하는데ㅎ 어플 개편까지 신경써주는 유플러스 언제나 애정하고 응원합니당 앞으로도 좋은이벤트 좋은 업그레이드로 유저들과 함께 나아갈수 있었으면 좋겠습니다! 유플러스 화이팅♡
346,2020년 7월 16일,별표 5개 만점에 5개를 받았습니다.,새로운 화면으로 단장을 한다니 기대 됩니다. 다양한 컨텐츠도 좋지만 할인 받을 수 있어 기분이 좋아요. 앱도 귀엽고 쉽게 찾을수 있어 사용하기 편리해요. 장기고객으로 쭉욱 남겠습니다. 번창하세요.
347,2020년 7월 18일,별표 5개 만점에 5개를 받았습니다.,"안녕하세요:) 이번에 개편 너무너무 축하드립니다!!!!! 오랫동안 U플러스 를쓰고있지만 혜택이 더 축소 되는거같아슬픕니다 다른타사이트에서도 U플러스를 만나볼수있었으면좋겠습니다!! 8월에 찾아올 U+멤버스홈화면 더많은 사랑받길, 기대하고 있겠습니다!!!!!!! 건강하세요!!!"
348,2020년 7월 27일,별표 5개 만점에 5개를 받았습니다.,여러 통신사보다 단연 유플러스가 최고예요~ 여러가지 혜택면에서 온가족이 유플러스를 사용하고있습니다~ 새로 리뉴얼되는 유플러스도 기대가 많이 되네요~ 앞으로도 나날이 새로워지고~ 더욱 발전하는 유플러스가 되었으면 좋겠네요~ 화이팅!입니당!^^!~
349,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,유플로 가입한 후에는 다른 통신사로 돌아갈 생각없이 장기간 잘 쓰고있습니다. 앱 내에 이벤트도 많고 제공하는 서비스도 많아 하루에도 여러번 들어갑니다. 이번 개편으로 더 편리하게 앱을 사용할 수 있을테니 기대가됩니다. 엘지유플 화이팅 입니다.
350,2020년 7월 16일,별표 5개 만점에 4개를 받았습니다.,늘 잘 사용하고 있어요. 8월에 바뀐다고 해서 봤는데 색상도 밝고 다 따스하게 느껴지네요 카페나 베이커리도 할인하는곳을 더 늘려주었으면 좋겠어요. 장기고객이한테도 여러 혜택을 부여했으면 좋겠어요 ~~^^
351,2020년 7월 14일,별표 5개 만점에 5개를 받았습니다.,유플러스 오랜된 팬입니다. 항상 엘지제품을 신뢰하는 고객입니다. 이번에 핸드폰변경하면서 더욱더 좋아진 기기를 보면서 놀라고있습니다. 더욱더 변경되고 다양해진 유플러스를 기대합니다. 사랑합니다. ♥유플러스♥♥
352,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,항상너무잘사용하고있어요^^ 찾는 번거로움도없고 편리하게 잘사용할수있어서 너무 좋아요 8월달에 메인이 개편된다고들었는데 선공개된 메인도 너무 잘 활용할수있을것같아요^^ 할인 혜택이나 적립메뉴도 한눈에 볼수있게 되있어서 너무 편해요^^ 8월달이 기다려지네요:) 기쁜마음으로 기다리고있겠습니다.
353,2020년 7월 22일,별표 5개 만점에 5개를 받았습니다.,"U플러스만 12년째 쓰고있습니다. 이번에 디자인이 확 바뀐다던데, 안그래도 쓰기 쉬운 혜택들이 더 쉬워질거같아요! 그리고 오랜기간 엘지만 사용한 이유는 멤버쉽 혜택들이 진짜 전부 좋습니다. 요새는 편의점에서도 잘쓰고있네요"
354,2020년 7월 23일,별표 5개 만점에 5개를 받았습니다.,"멤버십 사용하기가 정말 편리합니다. 또 어떻게 봐뀔지 기대되는데요?? 미리보니 각종 이벤트도 한눈에 보기쉽게 구성되는듯 한데 메인화면 또한 어떻게 바뀔지 얼른 제휴사가서 사용하고 싶네요. 참, GS25 포인트적립과 멤버쉽할인을 한페이지에 두어 사용하기 정말정말 편리합니다. 해피포인트도 동일하게 적용되면 더 좋을것 같아요ㅎㅎ"
355,2020년 7월 14일,별표 5개 만점에 5개를 받았습니다.,유플러스 멤버스에서 영화 쇼핑 음식점등등 할인도 되고.. 믿고보는 각종 다양한 이벤트도 참여할수있고 이어플 쓰는사람 많을것같아요 유용하고 편리해서 자주 이용도 하고 좋은거있으면 언니한테 공유도하거든요..이제 개편되는 새로운 멤버스 기대할게요! 이벤트참여를 위해 저의 사실을 적었고 아직까진 실망한적 없는데 앞으로도 자주 이용할게요 감사합니다:)
356,2020년 7월 14일,별표 5개 만점에 5개를 받았습니다.,유플러스멤버스 홈화면을 개편이 많이 기대되요. 지금도 앱이 편한데 개편하면 홈화면에서 더 많은걸 확인할수 있어서 더 편해 지겠죠. 더 많은 정보와 재미있는 이벤트도 쏙쏙 들어올것 같아요. 앱 사용자로써 많이 기대됩니다.
357,2020년 7월 20일,별표 5개 만점에 5개를 받았습니다.,"유플러스 이용한지 4년이 넘어가고 있어요~ 멤버쉽 혜택을 자주 사용하는 편인데, 계속해서 개선되고 더 많은 혜택이 생기고 있는 것 같아요. 많이 사용하는 편의점이나 빵집이 할인율이 낮아지긴 했는데 동네빵집 할인이 생겨서 좋아요! 새로 개편되는 서비스들도 기대됩니다~ 홈화면이 변경되면 더 많은 서비스들 쉽게 볼 수 있을 것 같네용!"
358,2020년 7월 20일,별표 5개 만점에 5개를 받았습니다.,유플러스의 다양한 이벤트와 그리고 각종 혜택들! 너무~만족하며 사용하고 있는 8년 장기고객입니다. 티비+인터넷도 그렇고 서비스 만족도가 높은 통신사라 타 통신사를 이동하지않고 계속 쭉 사용한 거 같네요~ 저희 집은 다 엘지쓰시고 저희 부모님 집도 모두 엘지랍니다^^
359,2020년 7월 17일,별표 5개 만점에 5개를 받았습니다.,U+ 메인화면 개편을 축하드려용~ 새롭게 변화를 주는건 즐거운 일이죠~ 그 변화를 함께 할 수 있어서 기쁩니다~ 어떻게 변화될지 궁금하면서~ 그 변화가 편리함과 실용성을 함께 담고 있기를 기대해보아요^^ 새로운 도약의 계기가 되기를 바랍니다♡ 함께 손꼽아 기다리고 있을께요~~~~
360,2020년 7월 23일,별표 5개 만점에 4개를 받았습니다.,지금도 딱히 불편함 없이 사용중입니다만 홈화면 개편되면 더 자주 이용할 꺼리가 생기면 좋겠네요. 자주 사용하지 않는다는건 별 혜택이 없다는 반증이 아니겠어요..?!?!?!? 유플러스 핸폰.인터넷.IOT.TV 장기적으로 사용하면 좋을까 싶어서 장기고객으로 남아있는 1인입니다.ㅎㅎㅎ
361,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,지금도 잘 사용하고 있었지만 개선이 된다고 하니 더욱 기대가 됩니다. UI 개선 이후에도 사용자 니즈를 반영하면서 지속적인 업데이트를 하면서 계속 발전해주시기를 바랍니다. 항상 멤버십 혜택 잘 이용하고있습니다.
362,2020년 7월 19일,별표 5개 만점에 5개를 받았습니다.,일단 메인화면에 있는 CGV 파리파게트 같은 할인 메뉴얼들이 쭉 놓여있어서 귀찮게 들어가서 찾지 않고 바로 클릭할 수 있다는 점이 굉장히 편합니다. 이런 어플들은 편리성이 가장 중요한데 그 점을 가장 많이 신경쓴 것 같아 사용하는데 좋습니다~
363,2020년 7월 29일,별표 5개 만점에 5개를 받았습니다.,"오랫동안 장기고객인 이유가 있는 유플러스 ^^ 사용하면서 느낀건 타통신사보다 앱 구성이 보기도 편하고 기능도 보기쉽게 나뉘어져 있고 특히 멤버쉽 혜택이 너무 좋다 ^^ 항상 좋은 기능과 상품 이벤트로 기분좋은 설레임까지 같이 선물해주니까 1석 3조가 아닐까요? ^^ 정상의 자리에 있어도 그 자리에서 안일하게 안주하지 않고 ., 늘 새로움을 준비하고 도전하는 유플러스에게 격하게 응원합니다 ^^"
364,2020년 7월 20일,별표 5개 만점에 5개를 받았습니다.,드디어~~메인화면 개편된다니 반가운 소식이네요!! 10년가까이 lg만 사용중인데 멤버스 앱..할인바코드 찍을때 말고는 특별히 사용할일이 없어 아쉬웠거든요ㅠ 타앱과 이미지도 겹쳐서 헷갈리기도했구요. 무튼 손이 자주가는 lgu+만의 홈화면으로 개편되었음 좋겠네용~!!기대하고 있을께요~~!
365,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,엘지 유플러스 오랫동안 써왔어요 어플에서 바로 영화예매도 가능해서 편리하고 좋아요 메인화면 새로 개편되면 또 어떤 편리하고 좋은 기능이 추가 될지 기대됩니다 장기고객을 위한 혜택이나 이벤트도 많이 활성화 되었으면 하는 바램입니다 =)
366,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,늘 잘 사용중입니다. 이번에 새롭게 개편된다고 하니 기대가 큽니다. 사용자 편의성에 중심을 두고(예를 들어 멤버십 포인트 등의 사용내역이나 사용가능한 매장표시) 시인성 좋게 개편되었으면 좋겠네요.
367,2020년 7월 23일,별표 5개 만점에 5개를 받았습니다.,장기사용자 입니다. 유플러스는 전부터 느꼈지만 고객들을 위한 혜택이 좋다고 봅니다. 저희 누나는 타 통신사지만 유플러스가 혜택이 좋다고 부럽다고 하네요! 이번에 새로 바뀐다고 하니까 어떨지 참 궁금합니다!
368,2020년 7월 23일,별표 5개 만점에 5개를 받았습니다.,유플러스를 사용한 기간이 오래된 만큼 멤버스도 많이 사용하고 이것저것 많은 할인들을 받았어요! 이번에 새로 바뀐다고하니 너무 기대가 되네요! 지금까지 잘 이용하고 있고 앞으로도 잘 이용할 예정이라서 더 기대가 되는거 같네요~~ 유플러스 화이팅입니다💞
369,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,유플러스 장기고객입니다~ U+맴버스 이용하면서 할인도 받고 Vip멤버쉽 혜택도 잘 이용해 만족스러워요~ 스벅무료혜택이 없어져 좀 많이 아쉽긴 한데 새롭게 리뉴얼된다니 기대됩니다^^ 앞으로도 고객들을 위한 다양한 혜택들 부탁드려요~~
370,2020년 7월 21일,별표 5개 만점에 5개를 받았습니다.,7년이상을 유플쓰면서 불편한 점도 있었지만 의리지킨다고 ㅋ 지금껏 쓰고 있습니다 멤버쉽도 사용해왔습니다. 다양한 멥버쉽혜택들도 쏠쏠했구요^^유플러스 멤버쉽 리뉴얼된다고 하니 기대가 많이되네요. 특히 장기고객을 위한 혜택이 많이 늘어나면 좋겠어요^^
371,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,통신사 할인을 모르고 사용 못하는 사람도 많은데 유플러스 멤버스는 앱 첫화면에 할인 가능한 곳을 명시해줘서 좋아요. 부모님한께도 앱 사용법을 한두번만 설명해드리면 어렵지 않게 사용하실 정도로 쉽고 편해요. 그리고 이제 곧 홈화면 개편된다고 하던데 미리보기 공개된거 보니까 할인가능한 가맹점 아래에 몇프로 할인인지 까지 보여주더라구용? 이거 너무 편하고 좋을것 같아서 기대됩니당
372,2020년 7월 15일,별표 5개 만점에 5개를 받았습니다.,군대다녀와서 유플러스로 갈아타서 곧 동행한지 5년되는 고객입니다. 지금도 달마다 특별한 이벤트를 하고있더라구요 평소에 유플tv와 영화예매를 통해 간간히 문화생활도즐기고 gs25에서 멤버쉽할인도 간간히 잘받구있습니다. 이번에 개편된다고 들었는데 지금도 좋지만 더 가시성이좋게바뀌는것같아 기대가되네요! 유플러스화이팅
